,index,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,hasVideo,status,newDevelopment,hasLift,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,district,neighborhood,newDevelopmentFinished
167,17,86156363,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/e7/08/685176417.jpg,343-60473928,1,,31450.0,chalet,sale,67.0,False,4,1,Paseo la Estación,Guadalajara,Yunquera de Henares,es,40.7482884,-3.1654327,False,https://www.idealista.com/inmueble/86156363/,58497,False,good,False,,,469.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Yunquera de Henares', 'title': 'Casa independiente en Paseo la Estación'}",False,False,False,,,
168,18,85332553,,SRB_SOLVIA_40914,0,,109800.0,flat,sale,81.0,False,3,1,"Calle Río Guadiana, 1",Guadalajara,Azuqueca de Henares,es,40.5715017,-3.2621524,True,https://www.idealista.com/inmueble/85332553/,41077,False,,False,False,,1356.0,{'typology': 'flat'},"{'subtitle': 'Postas, Azuqueca de Henares', 'title': 'Piso en Calle Río Guadiana, 1'}",False,False,False,Postas,,
169,19,86539758,,210-118343K,0,,46000.0,chalet,sale,84.0,False,3,1,Calle de la Amargura,Madrid,El Molar,es,40.7327908,-3.5833905,False,https://www.idealista.com/inmueble/86539758/,36574,False,good,False,,,548.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'El Molar', 'title': 'Casa independiente en Calle de la Amargura'}",False,False,False,,,
170,20,88468872,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e0/3f/7a/747497424.jpg,13,30,,69900.0,chalet,sale,427.0,False,2,1,Plaza Magritos,Toledo,Bargas,es,39.9395668,-4.0230472,False,https://www.idealista.com/inmueble/88468872/,59603,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",164.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Bargas', 'title': 'Casa independiente en Plaza Magritos'}",True,False,False,,,
171,21,84938753,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/05/f7/75/748995206.jpg,236,20,,220000.0,chalet,sale,194.0,False,3,3,Calle Polonia,Madrid,Colmenar de Oreja,es,40.0706447,-3.4557699,False,https://www.idealista.com/inmueble/84938753/,43837,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1134.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Colmenar de Oreja', 'title': 'Casa independiente en Calle Polonia'}",False,False,False,,,
172,22,86159336,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/43/7b/8f/685200619.jpg,343-60502082,1,,115000.0,flat,sale,72.0,False,2,1,Calle Río Guadarrama,Toledo,Bargas,es,39.9383043,-4.0274699,False,https://www.idealista.com/inmueble/86159336/,59900,False,good,False,True,,1597.0,{'typology': 'flat'},"{'subtitle': 'Bargas', 'title': 'Piso en Calle Río Guadarrama'}",False,False,False,,,
173,23,88693024,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6f/99/f0/752868611.jpg,NV142440,27,,1100000.0,chalet,sale,740.0,False,8,10,Ciudalcampo,Madrid,Ciudalcampo,es,40.6298841,-3.6035461,False,https://www.idealista.com/inmueble/88693024/,25157,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1486.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Ciudalcampo', 'title': 'Casa independiente'}",False,False,False,,,
174,24,82461215,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/58/2a/3f/671701006.jpg,SV-60422009,22,,450000.0,chalet,sale,484.0,False,4,4,Calle del Ciervo,Madrid,El Boalo,es,40.7223371,-3.9246507,False,https://www.idealista.com/inmueble/82461215/,38788,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",930.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'El Boalo', 'title': 'Casa independiente en Calle del Ciervo'}",False,False,False,,,
175,25,36649269,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/65/34/604544434.jpg,,46,,1250000.0,chalet,sale,711.0,False,5,5,Calle las Cercas,Madrid,San Sebastián de los Reyes,es,40.5744216,-3.6053013,False,https://www.idealista.com/inmueble/36649269/,19394,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1758.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes', 'title': 'Casa independiente en Calle las Cercas'}",False,False,False,Dehesa Vieja-Puente Cultural,,
176,26,85062724,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/91/6b/34/684619132.jpg,60489173,11,,1100000.0,chalet,sale,741.0,False,5,3,"Calle Veleta, 2",Madrid,Ciudalcampo,es,40.6283841,-3.6021461,True,https://www.idealista.com/inmueble/85062724/,25040,False,good,False,,,1484.0,{'typology': 'chalet'},"{'subtitle': 'Ciudalcampo', 'title': 'Chalet en Calle Veleta, 2'}",False,False,False,,,
177,27,88770641,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/47/ea/754955396.jpg,60586305,4,1,100050.0,flat,sale,28.0,False,2,1,"Calle Praofuentes, 12",Madrid,Colmenarejo,es,40.55853,-4.01676,True,https://www.idealista.com/inmueble/88770641/,30847,False,,False,,,3573.0,{'typology': 'flat'},"{'subtitle': 'Colmenarejo', 'title': 'Piso en Calle Praofuentes, 12'}",False,False,False,,,
178,28,38626331,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/07/ba/18/647604071.jpg,203-5947640,5,,68224.0,chalet,sale,131.0,False,4,1,Calle perdiz,Toledo,Arcicollar,es,40.0455939,-4.12819,False,https://www.idealista.com/inmueble/38626331/,54807,False,good,False,,,521.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Arcicollar', 'title': 'Casa independiente en Calle perdiz'}",False,False,False,,,
179,29,83087450,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/3e/8a/692036951.jpg,203-7009871,4,1,37700.0,flat,sale,105.0,False,3,1,Avenida San Crispin,Toledo,Fuensalida,es,40.0540345,-4.2027969,False,https://www.idealista.com/inmueble/83087450/,58515,False,good,False,False,,359.0,{'typology': 'flat'},"{'subtitle': 'Fuensalida', 'title': 'Piso en Avenida San Crispin'}",False,False,False,,,
180,30,81777397,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/42/55/584232549.jpg,2472,30,,1250000.0,chalet,sale,400.0,False,4,5,barrio Ciudad Universitaria,Madrid,Madrid,es,40.4726922,-3.7494728,False,https://www.idealista.com/inmueble/81777397/,7352,False,good,False,,,3125.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Ciudad Universitaria, Madrid', 'title': 'Chalet adosado'}",True,False,False,Moncloa,Ciudad Universitaria,
181,31,85637693,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/2f/21/670039113.jpg,53435,73,,2300000.0,chalet,sale,1387.0,False,8,6,barrio Valdemarín,Madrid,Madrid,es,40.4669018,-3.7711805,False,https://www.idealista.com/inmueble/85637693/,8012,False,good,False,,,1658.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Valdemarín, Madrid', 'title': 'Casa independiente'}",True,False,True,Moncloa,Valdemarín,
182,32,84994248,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/8f/da/734789960.jpg,253,14,,101200.0,chalet,sale,164.0,False,3,2,Paseo de la Estación,Madrid,Tielmes,es,40.2483414,-3.3109895,False,https://www.idealista.com/inmueble/84994248/,38155,False,renew,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",617.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Tielmes', 'title': 'Chalet adosado en Paseo de la Estación'}",False,False,False,,,
183,33,81394465,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/08/95/0b/269412319.jpg,C2982,42,,1900000.0,chalet,sale,650.0,False,7,5,barrio Montealina,Madrid,Pozuelo de Alarcón,es,40.4393373,-3.8550073,False,https://www.idealista.com/inmueble/81394465/,13089,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",2923.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Montealina, Pozuelo de Alarcón', 'title': 'Casa independiente'}",True,False,True,Urbanizaciones,Montealina,
184,34,34212001,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/ff/b2/659926453.jpg,SPM0159,39,,206391.0,chalet,sale,186.0,False,3,2,"Calle cerro de las higueras, 19",Madrid,Valdemorillo,es,40.4889663,-4.0376107,True,https://www.idealista.com/inmueble/34212001/,29408,False,renew,False,,,1110.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Pino Alto - Navarredonda, Valdemorillo', 'title': 'Casa independiente en Calle cerro de las higueras, 19'}",True,False,False,Pino Alto - Navarredonda,,
185,35,88952592,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/57/a8/759666933.jpg,IE02.VAL,13,bj,119000.0,flat,sale,56.0,False,1,1,Calle Virgen del Val,Madrid,Madrid,es,40.4406971,-3.650852,False,https://www.idealista.com/inmueble/88952592/,5175,False,,False,True,,2125.0,{'typology': 'flat'},"{'subtitle': 'Concepción, Madrid', 'title': 'Piso en Calle Virgen del Val'}",True,False,False,Ciudad Lineal,Concepción,
186,36,85967396,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/43/b5/739108477.jpg,75000001860,9,,114300.0,flat,sale,117.0,False,2,2,Calle Alicante,Guadalajara,Guadalajara,es,40.6359442,-3.1504277,False,https://www.idealista.com/inmueble/85967396/,52699,False,,False,False,,977.0,{'typology': 'flat'},"{'subtitle': 'Los Valles-San Vazquez-El Fuerte, Guadalajara', 'title': 'Piso en Calle Alicante'}",False,False,False,Los Valles-San Vazquez-El Fuerte,,
187,37,82482098,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/c6/4b/762911137.jpg,2054##01402173,2,,101500.0,flat,sale,66.0,False,2,1,barrio San Diego,Madrid,Madrid,es,40.3848003,-3.6711171,False,https://www.idealista.com/inmueble/82482098/,4470,False,,False,,,1538.0,{'typology': 'flat'},"{'subtitle': 'San Diego, Madrid', 'title': 'Piso'}",False,False,False,Puente de Vallecas,San Diego,
188,38,88492479,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/cc/c4/748064937.jpg,LM146253,24,,206391.0,chalet,sale,195.0,False,3,2,Pino Alto - Navarredonda,Madrid,Valdemorillo,es,40.4872663,-4.0364107,False,https://www.idealista.com/inmueble/88492479/,29260,True,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1058.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Pino Alto - Navarredonda, Valdemorillo', 'title': 'Casa independiente'}",False,False,False,Pino Alto - Navarredonda,,
189,39,88111085,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/af/d7/ca/738865493.jpg,3490-00929,64,,1250000.0,chalet,sale,753.0,False,3,5,las cercas,Madrid,San Sebastián de los Reyes,es,40.5716985,-3.6034508,False,https://www.idealista.com/inmueble/88111085/,19189,False,good,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1660.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Dehesa Vieja-Puente Cultural, San Sebastián de los Reyes', 'title': 'Casa independiente en las cercas'}",False,False,False,Dehesa Vieja-Puente Cultural,,
190,40,83668038,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c8/9c/83/623390764.jpg,567274,42,1,389000.0,flat,sale,215.0,True,5,4,Avenida Castilla,Guadalajara,Guadalajara,es,40.6264473,-3.1632518,False,https://www.idealista.com/inmueble/83668038/,51254,False,,False,True,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1809.0,{'typology': 'flat'},"{'subtitle': 'Plan Sur-Amistad, Guadalajara', 'title': 'Piso en Avenida Castilla'}",False,False,False,Plan Sur-Amistad,,
191,41,88936465,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b4/ce/5a/759141619.jpg,CASA20/10,30,,103000.0,chalet,sale,120.0,False,3,2,Calle Orquídeas,Madrid,Fuentidueña de Tajo,es,40.1165347,-3.1631732,False,https://www.idealista.com/inmueble/88936465/,56687,False,,False,,,858.0,{'typology': 'chalet'},"{'subtitle': 'Fuentidueña de Tajo', 'title': 'Chalet en Calle Orquídeas'}",False,False,False,,,
192,42,88900899,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/38/62/758264894.jpg,maria/coslada,28,1,75000.0,flat,sale,60.0,True,3,1,Calle callegodella,Madrid,Madrid,es,40.3407036,-3.6895228,False,https://www.idealista.com/inmueble/88900899/,8529,False,good,False,False,,1250.0,{'typology': 'flat'},"{'subtitle': 'San Cristóbal, Madrid', 'title': 'Piso en Calle callegodella'}",False,False,False,Villaverde,San Cristóbal,
193,43,86976290,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8e/ea/d5/707543303.jpg,1860000086093,10,1,65600.0,flat,sale,79.0,True,2,1,Calle Galiana,Guadalajara,Pioz,es,40.461974,-3.1738884,False,https://www.idealista.com/inmueble/86976290/,45079,False,good,False,,,830.0,{'typology': 'flat'},"{'subtitle': 'Pioz', 'title': 'Piso en Calle Galiana'}",False,False,False,,,
194,44,86473868,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/16/16/4d/758299105.jpg,60579334,23,bj,26980.0,chalet,sale,108.0,False,4,1,"Plaza Conde, 12",Toledo,Noblejas,es,39.9808569,-3.4430351,True,https://www.idealista.com/inmueble/86473868/,53262,False,renew,False,,,250.0,{'typology': 'chalet'},"{'subtitle': 'Noblejas', 'title': 'Chalet en Plaza Conde, 12'}",False,False,False,,,
195,45,84381037,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/94/0f/637819856.jpg,PE30,15,,101800.0,chalet,sale,175.0,False,3,2,Paseo de la Estación,Madrid,Tielmes,es,40.2460762,-3.3118321,False,https://www.idealista.com/inmueble/84381037/,38218,False,renew,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",582.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Tielmes', 'title': 'Chalet adosado en Paseo de la Estación'}",False,False,False,,,
196,46,88686535,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8d/e8/83/752701297.jpg,60586660,4,bj,77429.0,flat,sale,70.0,False,2,1,"Calle Caretos, 31",Madrid,Ciempozuelos,es,40.1644126,-3.6205324,True,https://www.idealista.com/inmueble/88686535/,28915,False,,False,,,1106.0,{'typology': 'flat'},"{'subtitle': 'San Benito - Soledad - Hispanidad, Ciempozuelos', 'title': 'Piso en Calle Caretos, 31'}",False,False,False,San Benito - Soledad - Hispanidad,,
197,47,86474524,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/60/dd/694559878.jpg,60573645,7,1,85410.0,flat,sale,103.0,False,3,1,"Paseo Canal Bajo, 24",Guadalajara,Marchamalo,es,40.6682117,-3.2066365,True,https://www.idealista.com/inmueble/86474524/,50426,False,good,False,False,,829.0,{'typology': 'flat'},"{'subtitle': 'Marchamalo', 'title': 'Piso en Paseo Canal Bajo, 24'}",False,False,False,,,
198,48,86983748,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/8b/50/707879788.jpg,60573486,3,4,50350.0,flat,sale,103.0,True,3,1,"Calle la Cruz, 1",Guadalajara,Yunquera de Henares,es,40.7536527,-3.1658302,True,https://www.idealista.com/inmueble/86983748/,58847,False,,False,False,,489.0,{'typology': 'flat'},"{'subtitle': 'Yunquera de Henares', 'title': 'Piso en Calle la Cruz, 1'}",False,False,False,,,
199,49,84152238,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cb/9c/88/632905790.jpg,219-ALI0000086093,11,1,65600.0,flat,sale,91.0,False,2,1,Calle Galiana,Guadalajara,Pioz,es,40.461874,-3.1760884,False,https://www.idealista.com/inmueble/84152238/,44893,False,good,False,False,,721.0,{'typology': 'flat'},"{'subtitle': 'Pioz', 'title': 'Piso en Calle Galiana'}",False,False,False,,,
200,0,88805610,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/88/5b/755821989.jpg,343-60579334,7,,26980.0,chalet,sale,108.0,False,4,1,Plaza Conde,Toledo,Noblejas,es,39.9817569,-3.4444351,False,https://www.idealista.com/inmueble/88805610/,53121,False,good,False,,,250.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Noblejas', 'title': 'Casa independiente en Plaza Conde'}",False,False,False,,,
201,1,32533188,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/ce/ee/137282627.jpg,ALI0000086093,13,,65600.0,flat,sale,91.0,False,2,1,Pioz,Guadalajara,Pioz,es,40.463965,-3.1741524,False,https://www.idealista.com/inmueble/32533188/,45081,False,,False,,,721.0,{'typology': 'flat'},"{'subtitle': 'Pioz', 'title': 'Piso'}",False,False,False,,,
202,2,88935694,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/73/77/759118762.jpg,JE148295,18,,290000.0,chalet,sale,246.0,False,5,3,Laguna Park,Madrid,Parla,es,40.2458381,-3.7763982,False,https://www.idealista.com/inmueble/88935694/,19984,False,renew,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",1179.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Laguna Park, Parla', 'title': 'Chalet pareado'}",False,False,False,Laguna Park,,
203,3,88153958,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4c/3f/d4/754529728.jpg,V2019PJ,13,,120000.0,chalet,sale,322.0,False,6,3,Villamanta,Madrid,Villamanta,es,40.2988004,-4.1109321,False,https://www.idealista.com/inmueble/88153958/,36946,False,renew,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",373.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Villamanta', 'title': 'Chalet adosado'}",False,False,False,,,
204,4,85085281,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/45/62/653986204.jpg,Virgen de la Fuencisla,22,3,60000.0,flat,sale,64.0,True,3,1,Virgen de la Fuencisla,Madrid,Alcalá de Henares,es,40.4884334,-3.3727465,False,https://www.idealista.com/inmueble/85085281/,29078,False,renew,False,False,,938.0,{'typology': 'flat'},"{'subtitle': 'Chorrillo, Alcalá de Henares', 'title': 'Piso en Virgen de la Fuencisla'}",True,False,True,Chorrillo,,
205,5,85240674,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/66/5b/657798199.jpg,423384,43,bj,2000000.0,flat,sale,397.0,True,13,2,barrio Castellana,Madrid,Madrid,es,40.4317206,-3.6802704,False,https://www.idealista.com/inmueble/85240674/,2563,False,renew,False,True,,5038.0,{'typology': 'flat'},"{'subtitle': 'Castellana, Madrid', 'title': 'Piso'}",True,False,False,Barrio de Salamanca,Castellana,
206,6,87142049,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/86/a4/712733980.jpg,ALI-CAN0000161212,20,,145600.0,chalet,sale,165.0,False,3,3,Calle Fariñas Bricio,Toledo,Cedillo del Condado,es,40.11473,-3.93746,False,https://www.idealista.com/inmueble/87142049/,39015,False,,False,,,882.0,{'typology': 'chalet'},"{'subtitle': 'Cedillo del Condado', 'title': 'Chalet en Calle Fariñas Bricio'}",True,False,False,,,
207,7,88980189,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/5e/e9/760237797.jpg,,25,1,99000.0,flat,sale,80.0,True,3,1,Calle Maese Nicolas,Madrid,Madrid,es,40.3860765,-3.666598,False,https://www.idealista.com/inmueble/88980189/,4607,False,renew,False,False,,1238.0,{'typology': 'flat'},"{'subtitle': 'San Diego, Madrid', 'title': 'Piso en Calle Maese Nicolas'}",False,False,False,Puente de Vallecas,San Diego,
208,8,87575375,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/15/30/738475056.jpg,HISPANO-AMERICANA,35,,127000.0,chalet,sale,166.0,False,4,2,Ronda Hispano-Americana,Madrid,Eurovillas,es,40.3496042,-3.2707594,False,https://www.idealista.com/inmueble/87575375/,37382,False,renew,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",765.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Eurovillas', 'title': 'Casa independiente en Ronda Hispano-Americana'}",False,False,False,,,
